Version,File_Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Bugginess
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,135,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,83,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,415,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,89,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,708,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,53,0,0,0,0,0,0,0,0,0,0,0,0,0,42,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,42,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,55,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,153,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,11,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,110,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,63,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,333,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,705,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,108,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,181,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0,27,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,175,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,142,0,0,0,0,0,0,0,0,0,0,0,0,0,23,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,324,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,280,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,300,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,99,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,601,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,177,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No
4,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,377,0,0,0,0,0,0,0,0,0,0,0,0,0,11,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,145,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,250,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,84,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,23,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,116,0,0,0,0,0,0,0,0,0,0,0,0,0,71,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,196,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Yes
4,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,347,0,0,0,0,0,0,0,0,0,0,0,0,0,20,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,90,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,149,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,676,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,266,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,68,0,0,0,0,0,0,0,0,0,0,0,0,0,27,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,72,0,0,0,0,0,0,0,0,0,0,0,0,0,27,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,308,0,0,0,0,0,0,0,0,0,0,0,0,0,27,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,260,0,0,0,0,0,0,0,0,0,0,0,0,0,27,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,224,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,25,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,139,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,221,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,227,0,0,0,0,0,0,0,0,0,0,0,0,0,44,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,697,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Yes
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,306,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,237,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Yes
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,246,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,253,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,179,0,0,0,0,0,0,0,0,0,0,0,0,0,94,Yes
4,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,216,0,0,0,0,0,0,0,0,0,0,0,0,0,56,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,191,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,23,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,23,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,266,0,0,0,0,0,0,0,0,0,0,0,0,0,23,No
4,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,273,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
4,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,94,No
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,191,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,248,6,1,0,1,4,4,4.00,2,2,2.00,1,1,1.00,54,Yes
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,400,8,1,0,1,5,5,5.00,2,2,2.00,2,2,2.00,54,Yes
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,122,9,1,0,1,5,5,5.00,1,1,1.00,3,3,3.00,103,No
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,321,3,1,0,1,2,2,2.00,1,1,1.00,4,4,4.00,103,No
5,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,147,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1137,13,3,0,2,10,8,3.33,7,5,2.33,7,5,2.33,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,59,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,134,5,1,0,1,4,4,4.00,3,3,3.00,6,6,6.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,59,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,873,55,1,0,1,54,54,54.00,53,53,53.00,1,1,1.00,40,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,170,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,239,14,1,0,1,8,8,8.00,2,2,2.00,7,7,7.00,54,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,509,8,1,0,1,5,5,5.00,2,2,2.00,8,8,8.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,54,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,332,16,3,0,3,15,6,5.00,14,6,4.67,11,9,3.67,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,353,4,1,0,1,3,3,3.00,2,2,2.00,10,10,10.00,56,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,13,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,53,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,53,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,160,4,2,0,1,2,1,1.00,0,0,0,2,1,1.00,49,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,534,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,133,4,1,0,1,3,3,3.00,2,2,2.00,11,11,11.00,58,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,59,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,850,53,5,0,3,26,11,5.20,-1,7,-0.20,18,12,3.60,53,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,59,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0,53,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,53,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,244,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0,49,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,40,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,40,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,99,0,0,0,0,0,0,0,0,0,0,0,0,0,13,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,125,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,291,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,587,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,749,20,2,0,1,17,12,8.50,14,12,7.00,15,13,7.50,73,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,271,7,2,0,2,6,5,3.00,5,5,2.50,4,3,2.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,242,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,119,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,134,0,0,0,0,0,0,0,0,0,0,0,0,0,31,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,398,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,869,9,1,0,1,5,5,5.00,1,1,1.00,14,14,14.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,430,62,2,0,2,45,40,22.50,28,26,14.00,16,15,8.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,170,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,147,58,1,0,1,36,36,36.00,14,14,14.00,2,2,2.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,69,4,1,0,1,3,3,3.00,2,2,2.00,16,16,16.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,158,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,311,39,1,0,1,21,21,21.00,3,3,3.00,3,3,3.00,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,86,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,96,0,0,0,0,0,0,0,0,0,0,0,0,0,70,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,95,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,103,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,210,0,0,0,0,0,0,0,0,0,0,0,0,0,70,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,286,7,2,0,2,4,3,2.00,1,1,0.50,19,17,9.50,70,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,636,36,6,0,3,20,5,3.33,4,2,0.67,25,18,4.17,70,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,61,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,280,2,1,0,1,1,1,1.00,0,0,0,4,4,4.00,69,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,141,0,0,0,0,0,0,0,0,0,0,0,0,0,69,Yes
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,40,No
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,433,4,2,0,1,2,1,1.00,0,0,0,2,1,1.00,69,Yes
