Version,File_Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Bugginess
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashJoinExec.java,192,75,6,0,3,71,26,11.83,67,26,11.17,501,148,83.50,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashLeftAntiJoinExec.java,96,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashLeftOuterJoinExec.java,208,141,8,0,3,115,38,14.38,89,35,11.13,531,149,66.38,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashLeftSemiJoinExec.java,97,12,3,0,3,12,4,4.00,12,4,4.00,294,150,98.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashPartitioner.java,44,6,2,0,2,2,1,1.00,-2,-1,-1.00,159,151,79.50,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HashShuffleFileWriteExec.java,157,377,5,0,4,209,69,41.80,41,13,8.20,275,152,55.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/HavingExec.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/JoinTupleComparator.java,84,32,3,0,1,25,11,8.33,18,9,6.00,214,118,71.33,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/LimitExec.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/MemSortExec.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/MemTableScanner.java,113,135,2,0,1,135,128,67.50,135,128,67.50,95,94,47.50,4,No
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/MergeFullOuterJoinExec.java,283,25,4,0,3,20,6,5.00,15,5,3.75,395,153,98.75,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/MergeJoinExec.java,168,25,4,0,3,20,6,5.00,15,5,3.75,399,154,99.75,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/NLJoinExec.java,88,6,3,0,3,3,1,1.00,0,0,0,306,155,102.00,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/NLLeftOuterJoinExec.java,105,6,3,0,3,3,1,1.00,0,0,0,309,156,103.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/PairWiseMerger.java,216,257,2,0,1,257,250,128.50,257,250,128.50,99,97,49.50,4,No
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/PartitionMergeScanExec.java,133,35,5,0,3,29,10,5.80,23,10,4.60,438,157,87.60,36,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/Partitioner.java,42,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/PhysicalExec.java,77,42,5,0,3,38,10,7.60,34,9,6.80,323,158,64.60,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/PhysicalExecutorVisitor.java,78,6,3,0,3,6,2,2.00,6,2,2.00,318,159,106.00,57,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/PhysicalPlanUtil.java,95,192,4,0,3,192,64,48.00,192,64,48.00,331,160,82.75,57,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/ProjectionExec.java,58,6,3,0,3,3,1,1.00,0,0,0,324,161,108.00,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/RangeShuffleFileWriteExec.java,113,6,2,0,1,3,2,1.50,0,0,0,108,98,54.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/RightOuterMergeJoinExec.java,305,83,6,0,3,64,22,10.67,45,15,7.50,554,162,92.33,54,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SelectionExec.java,47,24,3,0,3,21,7,7.00,18,6,6.00,330,163,110.00,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SeqScanExec.java,317,205,10,0,4,153,25,15.30,101,24,10.10,595,164,59.50,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SortAggregateExec.java,118,44,8,0,3,32,7,4.00,20,6,2.50,339,153,42.38,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SortBasedColPartitionStoreExec.java,103,267,9,0,3,109,21,12.11,-49,2,-5.44,358,165,39.78,37,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/SortExec.java,55,20,2,0,1,17,9,8.50,14,7,7.00,119,101,59.50,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/StoreTableExec.java,150,393,14,0,4,285,56,20.36,177,48,12.64,777,166,55.50,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/TunnelExec.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/UnaryPhysicalExec.java,88,15,3,0,3,15,5,5.00,15,5,5.00,340,167,113.33,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/UnionExec.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/physical/WindowAggExec.java,283,348,2,0,1,344,340,172.00,340,340,170.00,183,103,91.50,14,No
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/BasicQueryRewriteEngine.java,64,8,2,0,1,6,3,3.00,4,2,2.00,156,155,78.00,2337,No
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/FilterPushDownRule.java,792,1753,9,0,3,1446,662,160.67,1139,550,126.56,662,168,73.56,26,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/PartitionedTableRewriter.java,314,47,3,0,1,11,5,3.67,-25,1,-8.33,283,157,94.33,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/ProjectionPushDownRule.java,972,452,17,0,3,364,100,21.41,276,93,16.24,746,169,43.88,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/QueryRewriteEngine.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,No
3,tajo-core/src/main/java/org/apache/tajo/engine/planner/rewrite/RewriteRule.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,No
3,tajo-core/src/main/java/org/apache/tajo/engine/query/QueryContext.java,156,444,5,0,4,222,72,44.40,0,0,0,409,170,81.80,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/query/QueryUnitRequest.java,45,6,1,0,1,3,3,3.00,0,0,0,160,160,160.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/query/QueryUnitRequestImpl.java,304,54,6,0,3,28,19,4.67,2,1,0.33,573,171,95.50,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/ThreadUtil.java,134,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/TupleBuilderUtil.java,96,102,1,0,1,102,102,102.00,102,102,102.00,8,8,8.00,3,No
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/TupleCache.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,28,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/TupleCacheKey.java,46,28,2,0,2,8,4,4.00,-12,-6,-6.00,136,127,68.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/TupleCacheScanner.java,104,21,3,0,2,19,7,6.33,17,7,5.67,142,128,47.33,28,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/TupleUtil.java,252,149,5,0,3,126,60,25.20,103,50,20.60,242,173,48.40,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/engine/utils/test/ErrorInjectionRewriter.java,35,80,2,0,1,80,40,40.00,80,40,40.00,131,129,65.50,14,No
3,tajo-core/src/main/java/org/apache/tajo/master/AbstractTaskScheduler.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/ContainerProxy.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/DefaultFragmentScheduleAlgorithm.java,223,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/DefaultTaskScheduler.java,798,319,11,0,4,195,42,17.73,71,16,6.45,512,174,46.55,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/FetchScheduleEvent.java,34,8,1,0,1,4,4,4.00,0,0,0,163,163,163.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/FragmentPair.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/FragmentScheduleAlgorithm.java,34,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/FragmentScheduleAlgorithmFactory.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/GlobalEngine.java,833,1196,33,0,7,861,182,26.09,526,136,15.94,1081,175,32.76,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/GreedyFragmentScheduleAlgorithm.java,373,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/LaunchTaskRunnersEvent.java,38,135,3,0,3,135,45,45.00,135,45,45.00,356,176,118.67,3,No
3,tajo-core/src/main/java/org/apache/tajo/master/LazyTaskScheduler.java,446,32,5,0,4,12,8,2.40,-8,0,-1.60,366,177,73.20,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/NonForwardQueryResultScanner.java,143,660,4,0,4,660,165,165.00,660,165,165.00,215,178,53.75,3,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/ScheduledFetches.java,40,11,1,0,1,6,6,6.00,1,1,1.00,166,166,166.00,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TajoAsyncDispatcher.java,205,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TajoContainerProxy.java,186,134,8,0,4,110,36,13.75,86,30,10.75,404,179,50.50,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TajoMaster.java,450,530,15,0,4,172,39,11.47,-186,36,-12.40,794,180,52.93,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TajoMasterClientService.java,726,486,17,0,6,384,95,22.59,282,76,16.59,752,181,44.24,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TajoMasterService.java,144,36,4,0,4,12,3,3.00,-12,-3,-3.00,216,182,54.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TaskRunnerGroupEvent.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TaskRunnerLauncher.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TaskSchedulerContext.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TaskSchedulerFactory.java,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/TaskState.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/cluster/ServerName.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/cluster/WorkerConnectionInfo.java,157,712,4,0,4,712,178,178.00,712,178,178.00,220,183,55.00,3,No
3,tajo-core/src/main/java/org/apache/tajo/master/event/ContainerAllocationEvent.java,65,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/ContainerAllocatorEventType.java,24,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/ContainerEvent.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/FragmentScheduleEvent.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/GrouppedContainerAllocatorEvent.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/LocalTaskEvent.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/LocalTaskEventType.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryCompletedEvent.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryDiagnosticsUpdateEvent.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryEventType.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryMasterQueryCompletedEvent.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryStartEvent.java,63,20,2,0,2,10,5,5.00,0,0,0,223,170,111.50,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QuerySubQueryEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/QueryUnitAttemptScheduleEvent.java,71,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/SubQueryCompletedEvent.java,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/SubQueryContainerAllocationEvent.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/SubQueryDiagnosticsUpdateEvent.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/SubQueryEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/SubQueryEventType.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/SubQueryTaskEvent.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptAssignedEvent.java,37,68,4,0,4,24,6,6.00,-20,-5,-5.00,224,184,56.00,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptEvent.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptEventType.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptScheduleEvent.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskAttemptStatusUpdateEvent.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskCompletionEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskEventType.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskFatalErrorEvent.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskRequestEvent.java,55,52,4,0,4,40,10,10.00,28,7,7.00,228,185,57.00,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskSchedulerEvent.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/event/TaskTAttemptEvent.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/ha/HAService.java,47,168,3,0,2,168,56,56.00,168,56,56.00,313,186,104.33,3,No
3,tajo-core/src/main/java/org/apache/tajo/master/ha/HAServiceHDFSImpl.java,233,834,3,0,2,834,278,278.00,834,278,278.00,316,187,105.33,3,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/ha/TajoMasterInfo.java,70,267,3,0,2,267,89,89.00,267,89,89.00,319,188,106.33,3,No
3,tajo-core/src/main/java/org/apache/tajo/master/metrics/CatalogMetricsGaugeSet.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/metrics/WorkerResourceMetricsGaugeSet.java,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/Query.java,854,937,26,0,7,798,157,30.69,659,154,25.35,876,189,33.69,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryInProgress.java,244,108,9,0,5,56,20,6.22,4,3,0.44,605,190,67.22,2337,No
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryInfo.java,104,22,2,0,2,17,9,8.50,12,6,6.00,228,173,114.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryJobEvent.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryJobManager.java,212,244,9,0,5,188,73,20.89,132,58,14.67,616,191,68.44,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMaster.java,521,568,20,0,7,446,145,22.30,324,120,16.20,945,192,47.25,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMasterManagerService.java,231,102,14,0,6,79,19,5.64,56,15,4.00,837,193,59.79,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMasterRunner.java,129,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryMasterTask.java,493,496,17,0,4,296,83,17.41,96,28,5.65,888,194,52.24,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnit.java,700,562,18,0,6,481,100,26.72,400,95,22.22,795,195,44.17,2337,No
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/QueryUnitAttempt.java,373,191,10,0,5,82,16,8.20,-27,13,-2.70,624,196,62.40,2337,No
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/Repartitioner.java,1087,2887,29,0,7,2023,351,69.76,1159,203,39.97,915,197,31.55,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/SubQuery.java,1131,1078,36,0,7,727,157,20.19,376,74,10.44,1086,198,30.17,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/querymaster/SubQueryState.java,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,No
3,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoRMContext.java,73,70,6,0,5,42,7,7.00,14,7,2.33,414,199,69.00,33,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoResourceTracker.java,205,96,4,0,4,28,7,7.00,-40,-10,-10.00,268,200,67.00,33,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerContainer.java,82,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerContainerId.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/TajoWorkerResourceManager.java,453,424,9,0,5,218,54,24.22,12,11,1.33,445,201,49.44,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/Worker.java,206,304,6,0,5,54,11,9.00,-196,4,-32.67,430,202,71.67,33,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerEvent.java,32,24,4,0,4,12,3,3.00,0,0,0,280,203,70.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerEventType.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerLivelinessMonitor.java,49,16,4,0,4,8,2,2.00,0,0,0,284,204,71.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerReconnectEvent.java,32,8,4,0,4,4,1,1.00,0,0,0,288,205,72.00,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerResource.java,191,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerResourceManager.java,94,24,4,0,4,12,3,3.00,0,0,0,292,206,73.00,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerState.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/rm/WorkerStatusEvent.java,47,8,4,0,4,4,1,1.00,0,0,0,296,207,74.00,33,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/InvalidSessionException.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,No
3,tajo-core/src/main/java/org/apache/tajo/master/session/NoSuchSessionVariableException.java,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/Session.java,166,442,14,0,5,351,87,25.07,260,62,18.57,874,208,62.43,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/SessionConstants.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/SessionEvent.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/SessionEventType.java,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/SessionLivelinessMonitor.java,45,6,3,0,3,3,1,1.00,0,0,0,295,209,98.33,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/master/session/SessionManager.java,122,52,4,0,4,36,9,9.00,20,5,5.00,277,210,69.25,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/net/CachedDNSResolver.java,53,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/scheduler/QuerySchedulingInfo.java,46,110,2,0,2,110,55,55.00,110,55,55.00,190,185,95.00,21,Yes
3,tajo-core/src/main/java/org/apache/tajo/scheduler/Scheduler.java,31,41,1,0,1,41,41,41.00,41,41,41.00,6,6,6.00,22,Yes
3,tajo-core/src/main/java/org/apache/tajo/scheduler/SchedulingAlgorithms.java,43,94,2,0,2,94,47,47.00,94,47,47.00,194,187,97.00,21,Yes
3,tajo-core/src/main/java/org/apache/tajo/scheduler/SimpleFifoScheduler.java,126,294,2,0,2,294,147,147.00,294,147,147.00,196,188,98.00,21,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/ApplicationIdUtils.java,38,0,0,0,0,0,0,0,0,0,0,0,0,0,60,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/GeoIPUtil.java,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/IndexUtil.java,144,19,1,0,1,10,10,10.00,1,1,1.00,190,190,190.00,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/JSPUtil.java,218,96,10,0,5,88,40,8.80,80,40,8.00,395,147,39.50,2337,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/JvmPauseMonitor.java,193,663,3,0,2,663,221,221.00,663,221,221.00,80,41,26.67,0,No
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/GroupNameMetricsFilter.java,39,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/LogEventGaugeSet.java,54,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/MetricsFilterList.java,37,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/RegexpMetricsFilter.java,44,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/TajoLogEventCounter.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/TajoMetrics.java,110,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/TajoSystemMetrics.java,181,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/GangliaReporter.java,223,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsConsoleReporter.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsConsoleScheduledReporter.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsFileScheduledReporter.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/MetricsStreamScheduledReporter.java,149,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/NullReporter.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/TajoMetricsReporter.java,201,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/util/metrics/reporter/TajoMetricsScheduledReporter.java,179,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Yes
3,tajo-core/src/main/java/org/apache/tajo/webapp/HttpServer.java,420,0,0,0,0,0,0,0,0,0,0,0,0,0,67,Yes
3,tajo-core/src/main/java/org/apache/tajo/webapp/QueryExecutorServlet.java,409,489,7,0,4,343,141,49.00,197,69,28.14,521,211,74.43,53,Yes
